customer_unique_id,frequency,monetary,recency
2c9b7,1,189.99,43
89fd0,1,69.9,426
d727e,1,54.9,391
add6e,1,79.9,236
9c55a,1,113.0,188
91745,1,780.0,202
5e776,1,48.0,184
4690c,1,19.99,395
99495,1,49.99,393
87aa7,1,19.9,223
eccd2,1,49.99,51
70fcf,1,155.0,69
b0981,1,87.0,521
8d10b,1,79.0,203
3167e,1,38.8,443
5eddf,1,20.0,272
464e3,1,99.99,64
0f037,1,34.9,541
f4b32,1,40.0,315
96194,1,765.0,101
d45ce,1,229.9,20
2aac3,1,329.9,19
72d69,1,69.99,141
9f4d4,1,217.9,125
21a1a,1,775.0,468
0c283,1,179.0,82
49926,1,69.0,70
f3613,1,30.99,407
14d70,1,599.9499999999999,315
675c3,2,20.2,56
3573f,2,56.989999999999995,415
5b6a2,1,79.99,114
31df4,1,49.0,358
b532d,1,59.9,481
bc74d,1,59.9,140
f6d89,1,59.9,41
22b3e,1,110.0,222
3b227,1,20.0,230
3d8cb,1,29.99,27
eda5b,1,169.89,30
6bd61,1,1800.0,546
3178d,1,99.99,13
157de,1,29.99,268
f051b,1,24.9,132
6b32c,1,125.99,105
28cc2,1,53.8,271
269e6,1,139.0,227
353eb,1,39.99,142
dc1b9,2,387.7,36
f3077,1,223.38,352
7eec4,1,69.9,182
e8b96,1,117.0,74
f49c4,1,68.8,471
7fbc8,1,44.9,203
03a51,1,99.9,233
9f1ad,1,124.9,128
d7112,1,53.9,122
141ab,1,21.99,206
6afed,1,110.0,105
fd1b5,1,8.99,453
3ae3a,1,49.0,207
cbaed,1,24.99,147
17be2,1,55.0,167
caf90,1,49.5,493
4586f,1,76.8,293
ea177,1,615.0,330
50270,2,50.699999999999996,296
19bcd,1,31.0,146
4e3ce,1,30.1,195
e810b,1,27.99,233
6de6b,1,15.9,239
a1b2a,1,49.9,479
9ef3f,1,58.99,394
36699,1,89.9,416
fcde1,1,135.0,121
7374b,1,110.32,82
48a58,1,35.489999999999995,417
e2efe,1,390.0,406
a88ac,1,189.9,94
b1d28,1,89.9,49
9efdc,1,34.9,168
a5d2f,1,45.04,337
dbcd7,1,89.99,193
775fc,1,7.0,351
6ba27,1,288.0,34
0a7b8,2,1828.44,91
150ee,1,32.9,338
e64d6,1,50.0,455
5b357,1,485.9,43
914cd,1,8.0,232
61a7e,1,123.43,303
da45b,1,49.9,506
d962f,1,92.9,458
5778d,1,79.9,338
5261c,1,48.9,106
aaf60,1,119.99,117
4c25d,1,39.0,567
865e1,1,59.7,197
3cd15,1,289.0,222
72f4b,1,24.99,272
35ce7,1,98.99,390
90c8b,1,59.9,291
a6f38,1,45.6,224
d94a5,1,174.99,517
17a1e,1,57.0,226
89124,1,79.0,110
3752a,1,360.0,483
395a5,1,210.0,113
4eeee,1,109.9,433
1af88,1,295.0,170
1fba7,1,43.9,328
29ebc,1,170.0,140
de0cd,1,92.9,504
5f89a,1,44.99,291
cf820,1,27.99,163
10df1,1,69.0,483
f614f,1,25.0,318
08177,1,89.49,51
81a53,1,58.19,102
10ddb,1,47.9,554
8b345,1,66.9,457
d74f2,1,55.9,478
b319a,2,309.0,59
b34e5,1,28.9,585
fc748,1,91.55,72
1cc35,1,119.99,87
e3dba,1,118.0,79
0d376,1,18.9,13
72f9d,1,599.98,66
9b6e8,1,21.99,319
8249d,1,16.9,384
b85f8,1,9.9,516
3a081,1,65.0,436
7317b,1,41.9,265
31a0d,1,24.95,30
c5de3,1,199.0,74
65b00,1,105.0,36
2b80a,1,89.0,465
33bbe,1,120.9,125
3e174,1,119.9,6
6cbbb,1,79.27,339
efc1b,1,51.54,128
f2b63,1,151.0,93
f218e,1,36.2,107
03508,1,29.0,258
04290,1,229.8,15
03d2e,1,119.9,513
f3a35,1,25.5,76
e6acb,1,59.9,488
a3d24,1,99.5,29
a202f,1,99.0,325
0dbd0,1,89.99,128
8d8a9,1,74.9,286
b7f96,1,56.99,278
f6ea3,1,149.0,68
62c7e,1,3549.0,554
17783,1,398.05,585
e4134,1,59.6,147
97b08,1,99.99,425
eb15c,1,199.9,215
9860f,1,55.5,96
b04c1,1,119.99,559
532de,1,295.7,36
1c9d8,1,210.93,291
eb7e1,1,301.0,117
836e3,1,105.0,16
f40b7,1,49.0,214
2844c,1,159.9,13
64df1,1,239.9,49
c49d8,1,133.0,8
6d3a1,1,31.99,25
cf2bc,1,97.8,12
efef7,1,59.0,45
3b031,1,27.9,350
af52e,2,607.0,139
548f2,1,349.99,581
a1a06,1,54.9,204
cd4c7,1,25.98,105
a97b2,1,53.9,42
dc421,1,29.99,120
c1b7a,1,159.9,445
d7975,1,79.0,146
b73e7,1,23.99,222
699c6,1,104.0,161
4e0be,1,23.9,501
6658c,1,129.0,176
c6837,1,35.4,142
9a587,1,849.0,464
80dd3,1,149.99,278
467ea,1,105.0,105
d44bf,1,26.4,519
593ed,1,18.9,497
4dee6,1,97.9,80
d3d6f,1,99.0,343
4ca6b,1,179.8,77
6f133,1,72.0,176
2b2a2,1,780.0,195
3e446,1,69.9,178
e45db,1,89.9,291
b7836,1,53.9,187
63b78,1,36.5,84
8cb3d,1,62.9,496
c4d0f,1,10.99,560
4708f,1,99.8,41
71c5a,2,85.89,481
9fb02,1,234.9,227
72c4c,1,119.8,177
36685,1,119.9,525
bdd93,1,35.0,486
2071d,1,59.99,474
ea405,1,18.99,438
43b0b,1,240.0,421
83199,1,245.0,155
83d00,1,180.0,210
20f53,1,64.9,555
e2aef,1,69.9,490
885b7,1,72.9,368
63761,1,96.9,123
f3b88,1,109.9,449
af05e,1,35.9,329
284d4,1,176.99,184
1937a,1,329.9,480
9f326,1,295.0,157
7c83a,1,58.9,294
b2479,1,159.0,60
8a013,1,51.9,299
2efb7,1,49.99,310
11777,1,150.0,115
f3da9,1,2159.98,381
94edc,1,50.0,546
5d234,1,32.0,7
d040f,1,144.9,556
6e34d,1,99.99,74
13f02,1,169.0,497
71d07,1,45.9,332
b1a06,1,104.9,302
fda6a,1,95.0,97
4dc50,1,59.99,329
07af0,1,58.99,383
c3ed1,1,99.99,454
50485,1,39.9,125
de7d3,1,138.0,402
8165e,1,197.70000000000002,15
a03d2,1,283.2,335
c1169,1,49.9,43
706c0,1,359.65,26
c0733,1,27.99,61
aefa5,1,75.0,243
cabb2,1,469.0,157
882b8,1,199.9,85
e1d34,1,430.3,49
832cc,1,109.9,204
c3a58,1,99.18,51
e28d5,1,139.99,109
4dec3,1,144.0,78
904c3,1,187.57,426
e75b5,1,75.0,188
a7c26,1,49.9,142
b97c3,1,29.5,225
092bb,1,75.0,83
d608e,1,179.8,275
03062,1,52.0,118
f5d45,1,228.0,30
1c150,1,239.9,568
b12ce,1,13.65,219
0dbda,1,29.9,202
a26a7,1,8.99,158
1db10,1,1999.99,439
51187,1,56.99,275
662ae,1,174.0,183
de878,2,54.97,39
97921,1,165.48,156
fd647,1,56.99,411
2e962,1,121.97,244
189d8,1,379.9,124
929a3,1,69.99,265
4236a,1,149.0,70
55653,1,13.65,281
d8ec5,1,59.9,422
d1ede,1,535.9,183
8b0bd,1,69.9,584
8618a,1,152.0,57
d6ade,1,55.0,85
67742,2,48.98,471
689d2,1,79.9,121
f721a,1,38.5,465
fa66e,1,341.4,289
e1b76,1,50.0,55
7180c,1,330.0,105
28a05,1,90.0,321
c5945,1,53.99,210
a1a79,1,26.9,442
eb621,1,19.9,544
089d8,1,117.7,148
23bbe,1,119.8,407
9bc3b,1,12.9,317
46422,1,89.99,565
baee7,1,49.98,323
eaa9b,1,79.9,177
a405c,1,168.99,218
17831,1,329.9,72
ecd85,1,89.99,211
6ca64,1,239.9,178
8461c,1,37.99,127
4b3cb,2,191.99,42
45874,1,43.2,278
230c9,1,75.0,530
4ba53,1,209.9,313
4c2b2,1,194.9,167
9ccd4,1,89.9,383
79cb9,1,235.9,274
6ad0a,1,59.99,576
d37dd,1,71.8,231
5bd22,1,29.0,214
4f145,1,89.99,300
cdea5,1,714.3,278
9a1aa,1,45.9,335
5283a,1,94.5,474
3487c,1,78.9,257
7888d,1,148.75,434
bc2e9,1,72.99,40
7b1e9,1,439.0,256
266c9,1,79.99,164
72d27,1,310.0,25
9d217,1,24.0,284
93b59,1,45.97,9
7eae3,1,169.0,30
617a2,1,265.0,43
fa8a2,1,259.0,225
42c64,1,129.99,334
2171b,1,34.9,105
db5e6,1,1554.0,231
8e5e7,1,102.8,86
7ca46,1,420.0,372
d125a,1,99.0,519
93cfd,1,9.5,270
29b86,1,140.0,112
8871b,1,28.49,189
c6641,1,129.0,40
b1b9b,1,36.9,436
d9359,1,130.0,206
ff7f6,1,58.9,309
319be,1,195.0,369
7aa47,1,85.0,119
f5505,1,29.98,278
a8e89,1,79.99,22
1802e,1,119.9,93
2d984,1,72.0,240
6a0f4,1,24.99,236
09a28,1,218.0,201
d77ff,1,178.5,307
07f67,1,198.0,580
9830f,1,69.0,109
44090,1,65.49,511
6445a,1,89.0,533
d9893,1,66.99,575
2f792,1,65.6,149
7f5e8,1,645.99,346
be887,1,48.9,171
d4deb,1,360.0,63
10fe1,1,89.99,272
61873,1,169.0,458
c9ade,1,224.5,140
22a82,1,79.5,229
ef588,1,46.4,276
ed6bb,1,100.0,369
23a76,1,84.0,96
4e620,1,75.0,190
7128c,1,79.9,295
b84fc,1,103.9,118
5cdb2,3,121.89,97
669fb,1,199.0,115
f9dcc,1,35.99,203
d3497,1,39.9,452
3ba97,1,177.0,14
96687,1,13.99,22
52b20,1,59.9,26
70e6a,1,78.99,277
f481e,1,398.0,196
7c7fb,1,159.9,395
bf063,1,29.9,529
686eb,1,298.0,25
bc513,1,109.9,0
98c22,1,16.99,379
bdc2c,1,295.0,77
7b561,1,1309.99,534
93205,1,70.0,252
04f54,1,79.0,86
302e5,1,14.99,87
98a27,1,29.99,19
de9fb,1,269.0,449
6a95e,1,149.9,103
8fbe1,1,59.98,412
5c596,1,59.9,520
2a6ad,1,89.0,218
abd44,1,109.99,216
1e758,1,49.9,37
cad8d,1,389.0,214
7ede1,1,106.0,345
7e017,1,49.99,410
c5872,1,134.9,102
cd57a,1,109.9,385
b1664,1,89.99,291
70376,1,59.0,275
8646a,1,34.99,477
9f2fe,1,34.99,553
a3bfb,1,79.9,29
260fc,1,12.5,14
29d65,1,169.9,69
90e01,1,656.43,125
f8790,1,16.0,167
4d4fa,1,59.0,160
dd1a6,1,99.9,295
0163c,1,120.0,141
85a9d,1,27.99,512
79b3b,1,52.0,188
14923,1,105.3,44
530f5,1,90.0,108
28577,1,119.99,413
4d806,2,359.65,408
3d0ad,1,19.97,278
2dacb,1,49.99,43
c9bb6,1,84.9,146
929b9,1,89.9,311
e032a,1,229.0,315
bddd0,1,41.9,148
63e92,1,69.99,32
128d5,1,15.12,168
7da14,1,16.9,11
1e8c8,1,59.99,218
6e7cd,1,48.9,273
35010,1,99.0,50
f429e,1,49.9,196
177bc,1,98.99,511
424b5,1,199.0,129
b0212,1,85.0,3
24ce4,1,21.73,551
971a8,1,59.9,504
6096f,1,14.49,6
4ec26,1,75.0,103
e53d2,1,600.0,193
d5474,1,99.99,386
b088b,1,179.9,47
dba29,1,51.9,144
c9943,2,345.48,437
2db38,1,399.0,217
34f77,1,54.9,99
84209,1,6.99,579
d0860,1,279.9,154
096a6,1,99.99,44
2741b,1,110.32,77
2336c,1,188.0,113
aab80,1,67.99,85
90385,1,50.0,77
d5ec3,1,47.65,172
e9d64,1,49.0,166
dd6ab,1,54.49,61
28409,1,139.9,110
89ff1,1,31.8,372
e318e,1,18.0,454
bd0bb,1,350.0,13
47923,1,479.0,35
570e6,1,69.9,76
e47ab,1,84.9,147
ae9fb,1,55.0,14
68c63,1,15.0,121
1fedc,1,18.9,237
947bd,1,34.66,410
2dcef,1,49.9,161
62d6d,1,119.9,296
1411e,1,117.8,349
74126,1,69.9,112
d9cf3,1,98.99,254
718cd,1,29.98,161
0941b,1,128.0,56
b82df,1,89.9,438
24dd9,1,109.9,225
3cf64,1,245.9,500
a88f0,1,388.0,302
e6487,1,220.0,469
1ba1a,1,89.9,433
a2f5a,1,39.5,99
63b8a,1,55.0,61
5df8d,1,49.9,42
9facf,1,109.0,109
8e3ab,1,109.9,134
c060a,1,69.9,16
7a009,1,173.9,401
7fff5,1,568.0,155
69788,1,799.0,256
9666f,1,20.9,415
53f9a,1,59.0,34
19e93,1,75.0,388
6df0a,1,99.9,157
18d05,1,49.06,15
bbb63,1,139.8,70
15b6c,1,58.99,124
373cf,1,49.0,277
cab48,1,219.8,240
6ab4d,1,105.99,452
40927,1,189.99,264
0c2d0,1,269.45,128
b0802,1,284.8,173
dcf96,1,1199.9,392
4d998,1,150.0,85
3c488,1,112.94,62
a7915,1,89.9,154
ccf39,1,139.8,69
72db0,1,73.5,277
742a2,1,299.0,131
6dded,1,36.9,522
59252,1,110.0,229
7b3a3,1,199.0,285
f182d,1,239.6,20
20ca0,2,348.9,356
477ff,1,79.0,492
08eb3,1,22.5,500
c8f25,1,139.0,167
6275a,1,139.9,448
6cc4e,1,26.9,571
76895,1,84.5,509
16145,1,325.0,199
199fd,1,24.99,108
76d21,1,46.99,107
87eb0,1,18.15,147
dfec7,1,109.0,428
29e7e,1,19.9,491
fdb8a,1,138.9,164
7086f,1,24.9,458
08311,2,144.9,296
424c8,1,69.9,304
6cecd,1,204.8,485
17c81,1,46.99,133
152dc,1,79.9,82
0cdcf,1,179.0,310
a2915,1,175.9,103
1f90c,1,50.75,26
b3774,1,162.0,170
47f22,1,199.6,25
8f721,1,139.0,27
38d3a,1,74.9,204
4057f,1,69.9,164
bb353,1,19.9,302
e5192,1,95.28,18
55f56,1,57.75,193
7695e,1,113.3,404
9d848,1,157.41,17
62d9c,1,32.0,319
80336,1,95.0,124
1182e,1,18.0,190
9b542,1,79.95,71
c5fec,1,48.0,394
a57af,1,42.99,109
9403f,1,200.0,322
20d95,1,150.0,57
25743,1,77.8,409
287bc,1,52.5,425
e50ec,1,280.0,282
cdf6d,1,129.0,231
476ed,1,15.12,542
428db,1,49.9,270
3f9d0,1,50.7,279
48e43,1,59.9,342
a803e,1,117.99,42
222d5,1,149.99,324
95cbf,1,89.0,378
f67e4,1,69.9,288
8e8cc,1,193.98,276
67a86,1,20.9,229
7c99b,1,64.99,114
e1b6f,1,209.99,81
b9c6c,1,649.0,25
5ca7f,1,199.9,92
83b50,1,22.0,271
ad336,1,57.99,263
57d55,1,15.0,82
8a494,1,136.0,161
12758,1,69.99,149
aaa2c,1,89.0,477
5d915,1,35.0,587
de458,1,89.9,183
61be0,1,120.0,135
cbb9c,1,492.04,453
65b63,1,113.0,457
bff9e,1,149.9,105
f7479,1,27.9,350
85301,1,116.9,278
75233,1,236.99,42
dc852,1,56.99,495
a6aad,1,28.9,358
49c34,1,29.700000000000003,530
20e8d,1,105.0,126
192ad,1,135.0,22
a15e0,1,49.0,504
d89ad,1,49.95,464
9c193,1,40.5,86
bf166,1,84.99,252
c8096,1,119.9,278
c4e90,1,215.0,209
2ebf8,1,78.99,556
2ac04,1,49.9,34
e6da8,1,139.9,157
346ae,1,176.99,537
10543,2,218.9,209
e637b,1,180.4,86
b7c18,1,69.99,550
dd9b1,1,149.7,289
7c7f9,1,53.9,134
3413c,1,101.0,216
48125,1,65.36,420
ce643,1,269.0,299
f39bd,1,179.0,117
8da61,1,99.0,178
33d09,1,22.9,448
1c908,1,139.9,458
5f27d,1,46.0,103
ca9d6,1,135.0,476
a906a,1,64.9,123
89855,1,31.9,42
81ff1,1,116.0,329
c0a68,1,579.99,94
57495,1,25.0,376
168ce,1,19.9,334
17d56,1,179.49,172
df9dd,1,89.9,481
22010,1,114.38,47
724c2,1,28.5,204
50117,1,135.0,158
6d600,1,38.25,181
b2f71,1,239.99,278
42923,1,18.0,492
23466,1,139.98,69
fb702,1,159.0,318
f7901,2,557.99,386
a7907,1,129.0,230
d48fe,1,89.9,160
8ae23,1,69.9,167
b28b5,1,139.99,539
0a179,1,199.9,106
fc62b,1,99.99,462
ed222,1,24.5,244
42b7d,1,47.99,44
b40c3,1,249.9,308
eaa56,1,85.0,23
986d3,1,21.99,134
018f6,1,89.0,289
7fedb,1,189.9,90
5834b,1,106.9,147
3fac8,1,39.9,169
c90fb,1,98.0,19
be4b9,1,118.0,104
a0dd5,1,14.9,89
dfc6a,1,469.0,491
90ffa,1,85.0,28
3bf36,1,39.99,182
32f81,1,169.0,105
16961,2,160.89,218
24eb0,1,229.99,438
a2d28,1,14.0,489
b438e,1,69.99,36
4225b,1,128.0,588
729f3,1,229.99,300
acdbe,1,419.9,372
301f4,1,49.9,68
a04d3,1,95.2,162
0680d,1,178.0,229
d1ec0,1,249.8,272
e1b12,1,45.9,300
e1d6a,1,71.8,437
4fca2,1,9.9,102
e5518,1,139.9,533
7222f,1,13.65,206
ce65b,1,54.9,224
be8f7,1,493.24,281
a3280,1,308.8,304
f45aa,1,45.65,319
c1f4d,1,29.9,588
dbe2a,1,100.0,128
77f4a,1,49.9,126
de1e6,1,26.9,78
6fc40,1,133.9,48
1ec38,1,579.0,10
994be,1,159.9,393
86c47,1,55.9,196
26c36,1,23.7,278
c4ab3,1,789.99,468
93459,1,265.0,80
492e7,1,186.0,214
d53e3,1,44.99,114
a7844,1,139.99,87
b1815,1,249.9,231
4b343,1,173.0,113
db66e,1,126.8,28
5e96f,1,29.99,78
0448e,1,139.1,196
5bf5c,1,12.0,80
f20aa,1,56.7,127
f47b1,1,194.5,365
1aa1c,1,190.83,247
328e8,1,38.9,190
ae6e3,1,100.4,170
48d34,1,99.7,469
52514,1,269.0,179
fa0ae,1,149.97,166
c15bc,1,129.9,198
f2ae8,1,138.0,132
da9df,1,89.99,536
cde78,1,105.89,281
f8b83,1,69.9,331
770c1,2,88.95,157
aed2a,1,27.9,27
4a884,1,197.0,204
ef77f,1,150.0,418
71253,1,99.0,140
9755c,1,27.99,26
8b732,1,140.0,147
f25f6,1,37.5,372
30552,1,39.9,14
6ebcb,1,54.0,25
0f2c4,1,99.0,74
c6034,1,69.9,469
588a8,1,239.9,380
4a37f,1,38.0,169
bd308,1,499.9,297
36e4a,1,134.9,440
454d0,2,80.0,144
56015,1,35.0,154
d38c3,1,11.97,59
cc55f,1,69.9,112
d5efb,1,109.9,11
9c026,1,49.9,79
a8a7d,1,269.0,178
b7260,2,316.0,117
8880b,1,19.99,397
5112c,1,179.99,40
163dc,1,120.0,284
1bb8c,1,130.0,172
2d095,1,22.32,18
784bd,1,292.0,296
3996c,1,69.99,272
e7ac2,1,247.88,35
5e84e,1,89.99,101
0a2b1,1,229.0,30
de1b2,1,55.9,386
a33c9,1,39.97,170
5359e,1,19.98,86
05949,1,34.9,298
47bce,1,59.9,322
0defd,1,349.99,578
3304b,1,78.0,13
c87d4,1,81.0,14
4cc65,1,292.9,507
88d02,1,32.0,272
a576e,1,68.99,425
94a71,1,40.0,384
36d0a,1,29.4,587
da15f,1,469.0,278
044db,1,44.9,589
14754,1,74.9,213
56670,1,180.0,149
92af1,1,199.9,482
c7c8a,1,74.9,200
00a34,1,148.0,118
5b958,1,89.9,38
b562c,1,85.5,161
639b0,1,44.9,228
4cdd5,1,28.9,269
3b604,1,86.5,76
25e8b,1,13.65,210
9d1ca,1,14.0,62
b6a35,1,159.8,177
872f0,1,189.0,150
ce984,1,66.99,79
98a19,1,19.9,308
77427,1,37.9,394
8a135,1,69.99,345
0a8ff,1,229.0,244
d316c,1,215.9,401
82d53,1,1199.0,170
9b8cf,1,72.0,32
39e28,1,89.9,388
7cae9,1,14.99,121
e1e9c,1,27.9,82
97a90,1,118.91,278
f4b44,1,849.0,502
f73e8,1,99.9,526
30d75,1,550.0,141
755aa,1,60.9,111
4ab28,1,349.99,223
135f2,1,179.9,40
1ed5f,1,245.99,522
34fc0,1,49.0,317
93804,1,19.9,202
c98e8,1,160.0,210
44c65,1,69.9,181
6d5f7,1,141.61,41
6f771,1,395.0,25
32d4d,1,119.9,28
aef08,1,53.99,238
a5b2c,1,126.63,95
2bbab,2,69.86,335
02f7b,1,220.64,71
282ec,1,59.9,346
fa769,1,44.0,77
e13ab,1,23.99,239
4d1ed,1,139.7,136
af797,2,43.0,426
83946,1,59.55,282
0d3fe,1,109.9,276
fd5ed,1,51.45,28
933e8,1,41.8,321
8f231,1,54.0,268
ecc82,1,19.9,312
cd0a2,1,99.9,571
20822,1,61.9,37
69843,1,78.0,357
f3f5c,1,14.4,155
72a5c,1,29.0,307
5911b,1,115.19999999999999,283
c901e,1,119.98,394
74c46,1,10.3,586
95a7e,1,149.0,194
47644,1,129.0,128
0ccef,1,89.9,106
8621a,1,109.9,474
36a18,1,113.0,576
95c53,1,18.9,260
f559d,1,16.5,214
2bc0b,1,27.99,162
167fb,1,30.0,48
8f8ed,1,120.0,58
63542,1,59.89,76
f6046,1,343.4,555
e504b,1,10.0,358
893ae,1,71.8,168
8867b,1,39.9,267
f9fe1,1,65.0,202
9d567,1,230.0,23
7bf99,1,129.99,433
ebe59,1,1999.99,407
d3b62,1,29.0,332
a6b34,1,554.7,397
f4823,1,879.77,79
e6a44,1,29.9,497
46d1a,1,26.0,9
c6137,1,48.9,184
a2359,2,180.0,326
0035f,1,139.9,279
aac8f,1,103.9,123
0cd94,1,35.0,179
3462c,1,89.99,336
2b13f,1,209.99,73
f89c0,1,147.88,209
9e7f1,1,59.9,348
5e1ec,1,54.9,380
85077,1,55.0,287
1dc62,1,149.9,568
4da62,1,29.9,23
6a2da,1,129.99,373
204aa,1,92.89,453
d7ee3,1,54.9,573
e885d,1,23.9,335
e20ec,1,129.99,436
c3a5d,1,134.17,561
6628d,1,34.99,487
9e60a,1,332.24,511
6cc83,1,84.0,110
d8b14,1,12.99,12
7b772,1,57.9,78
5ba1e,1,699.0,313
38c0e,1,45.8,457
6a56f,1,59.99,217
0c495,1,54.9,444
18b6c,1,108.0,204
9f5d7,1,59.9,192
07b46,1,250.0,251
e447f,1,1549.99,351
0e5a3,1,179.0,74
27187,1,34.9,140
11c7e,1,136.0,207
70bcc,1,249.9,239
7c46a,1,14.49,130
76a86,1,200.0,134
dbbcc,1,120.0,203
a751e,1,134.9,395
20e1b,1,144.9,251
85585,1,169.99,365
0de9c,1,57.89,116
dd9a5,1,129.9,268
9b5c5,1,19.9,371
36301,1,44.9,141
69d51,1,59.9,127
a0888,1,39.9,270
92c43,1,17.9,93
d0b1c,1,39.0,134
dee38,1,249.9,540
d71c1,1,184.98,119
68590,1,99.0,506
b197f,1,54.68,128
4478b,1,129.9,21
d298a,1,22.83,9
a6e37,1,135.0,112
8a110,1,499.99,19
2ce9e,1,50.0,447
d5629,1,837.8,65
15603,1,50.0,561
fd748,1,74.9,515
c94d3,1,89.9,440
ca8c9,1,85.99,487
58c54,1,23.9,168
78ee7,1,69.99,519
11b24,1,60.0,56
133aa,1,119.8,143
37d18,1,119.8,69
396e9,1,185.0,156
3f9b4,2,99.97,164
3917a,1,795.0,51
96bf2,1,68.9,184
588c2,1,599.0,262
7f1b9,1,53.8,522
bb990,2,434.69,10
42b9e,1,144.0,183
97a34,1,104.6,46
9ce76,1,185.0,154
69fd7,1,33.9,432
34d21,1,99.0,185
7e605,1,59.9,471
afc4a,1,47.9,462
ae78b,1,58.99,345
729b1,1,129.0,183
418ef,1,84.99,269
45113,1,199.9,64
e7225,1,359.0,42
dcc1c,1,34.9,302
5f472,1,143.8,479
eee5c,1,89.9,418
0263f,1,120.9,409
81f4c,1,389.0,162
e60da,1,55.0,24
af4b0,1,14.4,165
79c61,1,19.9,402
00dd6,1,69.9,278
fa44c,1,458.0,460
33cfb,1,99.9,188
37800,1,150.0,58
c6e2a,1,117.0,339
f8d89,1,46.9,112
c9064,1,65.0,527
61e85,1,59.9,371
7536b,1,59.9,359
e2fb6,1,48.9,106
785b1,1,59.99,240
77d55,1,64.99,112
762b7,1,69.0,278
ee770,1,428.0,145
dc8e9,1,19.0,58
01c61,1,58.9,410
21a03,1,21.9,232
ed5d7,1,110.0,80
6c9fa,1,89.9,87
29a7f,1,69.9,278
fafef,1,25.89,50
0245c,1,45.0,209
89a05,1,99.99,405
94929,1,109.9,493
8813f,1,52.9,410
52517,1,79.0,156
8baa4,1,99.9,126
02e11,1,179.0,9
a0de1,1,29.9,295
dcfeb,1,36.98,6
de641,1,13.9,294
1c695,1,124.9,92
3b556,1,14.9,61
5aac4,1,198.0,306
23a66,1,50.0,335
02536,1,79.9,230
8d662,1,139.9,384
fecab,1,676.0,38
c313d,1,510.0,107
73ed2,1,13.0,133
ab6f9,1,160.0,281
c325d,1,82.0,76
d812f,1,189.94,288
c1402,1,14.89,83
52e99,1,279.9,398
910d4,1,55.0,465
6db18,1,325.0,183
aa41c,1,9.9,148
f86df,1,319.0,352
a79cf,1,74.99,82
88bcb,1,338.0,175
511bc,1,104.0,33
de7b0,1,125.9,87
9a677,1,75.0,89
ecf3e,1,49.0,163
4f3dc,1,179.49,136
dff60,1,485.0,376
f86e8,1,12.25,112
4e3f4,1,64.9,183
d37ae,1,240.60000000000002,540
304aa,1,250.0,163
09cd2,1,45.75,99
22b06,1,34.9,373
ea632,1,39.9,31
6ab12,1,92.99,8
f8009,1,205.0,405
ff58d,2,210.0,401
f27ce,1,63.0,318
fafd3,1,59.9,118
dd984,1,59.9,299
23763,1,39.99,121
c22b1,1,1399.0,111
5072c,1,53.5,441
0dadc,1,48.9,280
53d67,1,21.99,311
13b3a,2,200.4,238
4e1ce,1,120.0,138
960ef,1,59.9,105
fff8b,1,34.9,477
57b92,1,119.0,129
bb6ab,2,43.89,163
6e6b4,1,105.0,399
57906,1,298.9,64
a282e,1,85.99,373
57e8a,1,34.9,577
2068f,1,29.98,185
bd2bb,1,59.99,94
45979,1,139.99,43
83336,1,220.0,509
3d9e4,1,17.8,152
5db96,1,59.0,286
07a64,1,41.56,292
1722f,1,65.0,217
7a300,1,39.9,519
fa9b0,1,19.9,331
d1418,1,66.9,423
3e3ee,1,165.0,62
474d8,1,69.9,143
7b5f2,1,59.9,483
66278,1,134.8,45
a72bd,1,49.9,405
6851a,1,120.49,256
bde71,1,59.9,304
8bba1,1,169.9,44
3defa,1,59.9,402
54b9f,1,88.0,162
4ab71,1,29.79,69
b29c1,1,94.9,447
cba01,1,21.99,324
e20fb,1,849.0,527
bf305,1,64.89,272
5f00f,1,43.9,289
e6548,1,80.0,60
c4f67,1,325.0,253
68aad,1,129.99,582
b2da9,1,101.5,436
10f06,1,100.0,107
e16c1,1,29.9,164
55bf7,1,89.0,181
ab7de,1,205.81,453
17ed7,1,24.2,124
6e27e,1,56.99,386
fb684,1,82.0,105
42748,1,99.9,280
fffa6,1,159.9,372
b2b5e,1,139.94,102
01bea,2,576.8,172
be629,1,49.0,23
98294,1,120.0,325
ef3a3,1,39.97,146
37ccc,1,50.0,10
51856,1,48.0,211
41c5d,1,79.79,188
a3de0,1,37.99,499
e3cfc,1,44.99,470
660a2,1,179.9,20
f9fca,1,48.0,560
9f752,1,290.0,353
04264,1,38.64,128
8017d,1,108.68,183
ada85,1,99.99,526
d1157,1,186.99,175
fb161,1,84.9,88
77f3b,1,95.0,374
f8f53,1,59.9,22
90c30,1,47.99,86
0fa2c,1,37.49,366
4dfbe,1,1623.9,17
888e4,1,12.67,203
c4d6b,1,31.8,436
7a603,1,200.0,11
e2926,2,467.70000000000005,384
cdbe1,1,2470.5,102
523d8,1,49.0,525
a17a4,1,129.0,76
5f086,1,49.9,570
dff8f,1,110.0,10
ea5ad,1,34.9,185
5611e,1,240.0,112
bedf1,1,55.0,35
61941,1,23.89,78
1e87f,1,169.9,310
88cfc,1,898.0,396
7fd7c,1,87.67,119
2fc72,1,199.7,397
be4c4,1,99.0,334
336ae,1,39.49,190
1b500,1,131.99,113
89853,1,112.99,295
be1d5,1,13.9,240
ed109,1,5.49,160
